"path","category","tracked","referenced","recommendation","reason"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_031_7.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_032_7.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_033_8.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_034_8.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_035_8.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_036_8.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Interval_037_9.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/Heatup_Report_20260215_174104.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/NO_AMBIENT_CLAMP_20260215_174102/PZR_Bubble_RunSummary_NO_AMBIENT_CLAMP.md","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/PZR_Bubble_Investigation_Suite_20260215_174056.md","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_001_0.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_002_0.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_003_0.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_004_0.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_005_1.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_006_1.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_007_1.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_008_1.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_009_2.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_010_2.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_011_2.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_012_2.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_013_3.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_014_3.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_015_3.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_016_3.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_017_4.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_018_4.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_019_4.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_020_4.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_021_5.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_022_5.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_023_5.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_024_5.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_025_6.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_026_6.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_027_6.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_028_6.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_029_7.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_030_7.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_031_7.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_032_7.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_033_8.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_034_8.25hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_035_8.50hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_036_8.75hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Interval_037_9.00hr.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/Heatup_Report_20260215_174102.txt","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"HeatupLogs/PZR_INVEST_20260215_174056/SMALLER_TIMESTEP_20260215_174059/PZR_Bubble_RunSummary_SMALLER_TIMESTEP.md","Runtime log artifact","yes","True","KEEP","Referenced by governance/docs evidence"
"Governance/Issues/CS-0043_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0047_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0048_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0049_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0050_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0051_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0052_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0054_Investigation_2026-02-14.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/CS-0055_Investigation_Report_2026-02-14.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/DP-0003_Preliminary_Investigation_Report.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/DP-0005_Conservation_Forensic_Report_2026-02-14.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_Closure_Report_2026-02-14.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_Implementation_Evidence_2026-02-14.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_123200.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_133012.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_133425.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_133517.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_140402.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_140537.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_140728.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_140959.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_141055.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_164359.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_164456.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_171456.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_171500.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_180311.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_182041.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_184214.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0015_StageE_Rerun_2026-02-14_191359.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0016_Closure_Report_2026-02-14.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0016_StageE_Validation_2026-02-14_133520.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0016_StageE_Validation_2026-02-14_141059.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0017_RunA_RunB_SameProcess_2026-02-14_164742.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0017_RunA_RunB_SameProcess_STRICT_2026-02-14_171456.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0017_SameProcess_Execution_20260214_171456.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0017_StageE_NonRegression_2026-02-14_164742.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0018_StageE_Validation_2026-02-14_184930.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0018_StageE_Validation_2026-02-14_190400.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0018_StageE_Validation_2026-02-14_191442.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0019_StageA_RootCause_2026-02-14_221646.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0019_StageB_DesignFreeze_2026-02-14_221646.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0019_StageC_ControlledRemediation_2026-02-14_221848.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0019_StageD_DomainValidation_2026-02-14_221653.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0019_StageE_SystemRegression_2026-02-14_221848.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_Group1_Checkpoint_2026-02-15_141245.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_Group2_Checkpoint_2026-02-15_141300.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_Group3_Checkpoint_2026-02-15_141314.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_Group4_Checkpoint_2026-02-15_141330.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_Group5_Disposition_2026-02-15_141202.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_StageD_DomainValidation_2026-02-15_141500.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0021_StageE_SystemRegression_2026-02-15_141600.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0022_Group1_Checkpoint_2026-02-15_145014.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0022_Group2_Checkpoint_2026-02-15_145014.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0022_Group3_Checkpoint_2026-02-15_145014.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0022_StageD_DomainValidation_2026-02-15_145014.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0022_StageE_SystemRegression_2026-02-15_145014.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0023_Group1_Checkpoint_2026-02-15_154745.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0023_Group2_Checkpoint_2026-02-15_154745.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0023_Group3_Checkpoint_2026-02-15_154745.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0023_Group4_Checkpoint_2026-02-15_154745.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0023_StageD_DomainValidation_2026-02-15_154745.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0023_StageE_SystemRegression_2026-02-15_154745.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0024_StageD_ExitGate_SinglePhaseHold_2026-02-15_194447.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageD_ExitGate_SinglePhaseHold_2026-02-15_194555.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageD_ExitGate_SinglePhaseHold_2026-02-15_201519.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageD_ExitGate_SinglePhaseHold_2026-02-15_201654.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageD_ExitGate_SinglePhaseHold_2026-02-15_201813.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageD_ExitGate_SinglePhaseHold_2026-02-15_201932.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/IP-0024_StageH_DeterministicEvidence_2026-02-15_194555.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageH_DeterministicEvidence_2026-02-15_201519.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageH_DeterministicEvidence_2026-02-15_201654.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageH_DeterministicEvidence_2026-02-15_201813.md","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Governance/Issues/IP-0024_StageH_DeterministicEvidence_2026-02-15_201932.md","Governance investigation/evidence","yes","True","KEEP","Referenced by active governance documents"
"Governance/Issues/Issue Master.txt","Governance investigation/evidence","yes","False","ARCHIVE_CANDIDATE","Unreferenced evidence artifact; likely historical duplicate/superseded"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.1.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.2.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.3.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.4.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.4.1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.5.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.6.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.7.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.7.1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG v0.7.1_STAGE1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.8.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.8.1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.8.2.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.2.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.3.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.4.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.5.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.6.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.6_Stage1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v0.9.6_Stage2.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v1.0.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v1.1.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v1.1.1.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v1.1.2.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v1.2.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
"Updates/Archive_DEPRECATED/Changelogs/CHANGELOG_v1.3.0.md","Legacy deprecated archive","yes","False","DELETE_CANDIDATE","Deprecated archive; no active governance dependency detected"
